added_at,track/album/type,track/duration_ms,track/popularity,track/explicit,track/artists/0/name,track/album/name,track/album/release_date,track/name,track/uri
2015-01-27 02:29:26,album,202666.0,25.0,false,Baby Group,Mi piaci se ti muovi (Madagascar e altri film per bambini),1346630400.0,Mortal Kombat,spotify:track:21mcrptEh7yxHKIN869yHk
2015-01-27 21:21:01,album,205506.0,47.0,false,Krewella,PLAY HARDER REMIX EP,1355097600.0,Come & Get It,spotify:track:2lKjHE4eSS4LAxan214Zpr
2015-01-31 21:37:26,album,230066.0,28.0,false,Eisenfunk,8-Bit,1269561600.0,Korobeinki,spotify:track:1AZOc4qG2YH78ggqDrMBkd
2015-02-02 20:09:39,album,227626.0,57.0,false,Asia,Asia,378691200.0,Heat Of The Moment,spotify:track:2ZBalNGwjqdKJd29O76wBV
2015-02-02 22:32:59,album,53880.0,25.0,false,TV Themes,Ultimate TV Theme Tunes,1022889600.0,Mission Impossible,spotify:track:7vBovQzO1Vo1lQLL994Vr4
2015-02-02 22:33:19,album,142160.0,30.0,false,TV Themes,Ultimate TV Theme Tunes,1022889600.0,Happy Days,spotify:track:3SpS1BPw4D6eXDVyTDRZ3b
2015-02-02 22:33:36,album,100013.0,18.0,false,TV Themes,Ultimate TV Theme Tunes,1022889600.0,Teletubbies,spotify:track:0UjGhrN0sq9ElismrIPKMu
2015-02-02 22:39:21,album,224200.0,19.0,false,Chesney Hawkes,The Very Best Of Chesney Hawkes,1116806400.0,The One and Only,spotify:track:2P6lURS2y0Hbks1hnHfm6G
2015-02-02 22:43:24,album,348986.0,47.0,false,Bonnie Tyler,The Very Best Of Bonnie Tyler,918432000.0,Holding Out for a Hero,spotify:track:3oYxYV6cFaSRwgBpjXzhvS
2015-02-03 23:56:37,album,140333.0,44.0,false,Louis Armstrong,All Time Greatest Hits,757382400.0,What A Wonderful World - Single Version,spotify:track:2pp3RfqX5cb1BAnmNi4Nej
2015-02-04 00:02:30,album,250626.0,53.0,false,Bon Jovi,Bon Jovi Greatest Hits,1262304000.0,Livin' On A Prayer,spotify:track:7qQnBfwXrw2tZNFG4Uf57N
2015-02-09 01:55:27,album,97360.0,34.0,false,Lesley Gore,20th Century Masters: The Millennium Collection: Best Of Lesley Gore,946684800.0,"Sunshine, Lollipops And Rainbows - Single Version",spotify:track:47Y7PT6z2rvcaDrkO6X3iq
2015-02-12 00:50:17,album,302000.0,70.0,true,Chamillionaire,The Sound of Revenge,1104537600.0,Ridin',spotify:track:3kZoay4ANo86ehb6s4RwS9
2015-02-20 00:32:57,album,188473.0,0.0,false,Nightcore,Welcome to the Club,1395619200.0,I Touch Myself,spotify:track:4VLm5ZWv59dYHP8bhbkWAG
2015-02-25 17:37:39,album,195581.0,44.0,false,Baracuda,La Di Da,1212192000.0,La Di Da - Radio Version,spotify:track:5TJqqIIE8K7RpxhBUGiuM8
2015-02-25 23:20:27,album,204370.0,55.0,false,Tim Curry,The Rocky Horror Picture Show - Original Soundtrack,158544000.0,Sweet Transvestite,spotify:track:0K9n8TBThz4xNAkF1eIlB6
2015-03-14 00:56:38,album,305199.0,28.0,false,Tay Zonday,Chocolate Rain 2.0,1312329600.0,Chocolate Rain (Sweet Like Chocolate Remix),spotify:track:1aCMg6cmE6wPaIl719QuE8
2015-03-15 03:40:01,album,303133.0,55.0,false,Daler Mehndi,Tunak Tunak Tun,883612800.0,Tunak Tunak Tun,spotify:track:131yybV7A3TmC34a0qE8u8
2015-03-16 22:02:05,album,119205.0,44.0,false,Mr Weebl,Yesterday's Lemon,1255392000.0,Narwhals,spotify:track:5f7Ugr3GGBdBcIc1McjGvr
2015-03-16 22:02:17,album,129600.0,39.0,false,Mr Weebl,Yesterday's Lemon,1255392000.0,Amazing Horse,spotify:track:7nT99YzbayQq6WyBZFP6PW
2015-03-16 22:08:37,album,722323.0,39.0,false,Power Rangers,Power Rangers Megamix,1402358400.0,Power Rangers Megamix,spotify:track:0fTQdOS8FucxBQilLTp2ha
2015-03-16 22:16:49,album,144385.0,36.0,false,LilDeuceDeuce,Youtube Famous,1374624000.0,Asdfmovie Song,spotify:track:2YorpKjHKhDBD0QOuucIrA
2015-03-16 22:17:13,album,191733.0,47.0,false,Bryant Oden,The Duck Song (The Duck And The Lemonade Stand),1240272000.0,The Duck Song,spotify:track:3zpbWaTHZutGOjT4S4CuUq
2015-03-18 01:48:31,album,237053.0,48.0,false,Da Vinci's Notebook,Brontosaurus,1009843200.0,Another Irish Drinking Song,spotify:track:3QxgOiZSkuyq7hALKV3fJa
2015-03-23 22:33:23,album,129053.0,4.0,false,School Jamz,It's My Party,1388534400.0,Lollipop,spotify:track:37lkRWctThyatt4bogYJYZ
2015-03-27 01:43:08,album,160693.0,43.0,false,George Givot,Disney's Greatest Volume 1,978307200.0,"Bella Notte - From ""Lady and the Tramp"" / Soundtrack Version",spotify:track:6suDwyuHm9aTkEGEd5FSNf
2015-03-29 03:02:01,album,187360.0,48.0,false,Paul Stanley,Live To Win,1136073600.0,Live To Win,spotify:track:74inHQGjQj6w630tZ9wb2J
2015-04-09 03:04:01,album,163240.0,64.0,false,The Clash,Hits Back,1377216000.0,I Fought the Law,spotify:track:7lSDCrF11sdTVfjbAQVZE8
2015-04-16 20:13:44,album,255906.0,11.0,false,Aloe Blacc,Lift Your Spirit,1356998400.0,The Man,spotify:track:1FsH6OZCKLWbBgqj8JcCvO
2015-04-23 19:11:05,album,231653.0,59.0,true,Enrique Iglesias,Tonight (I'm Fuckin' You),1262304000.0,Tonight (I'm Fuckin' You),spotify:track:3rDFqo8yv93PtTmdOYOPzX
2015-05-02 22:05:02,album,188400.0,0.0,false,Korpiklaani,Manala,1344902400.0,Ievan Polkka,spotify:track:1Qf8YGAWyajekT32SDCpbB
2015-05-08 22:56:21,album,322266.0,7.0,false,The Heavy,The House That Dirt Built,1254700800.0,Short Change Hero,spotify:track:2inSaXfDWLkOfwYPZItoBw
2015-05-17 00:44:59,album,176280.0,6.0,false,Caramell,Caramelldancing,1221523200.0,Caramelldancing - Radio Version,spotify:track:27KdlmrQh08xsorFR7aFov
2015-06-13 18:18:36,album,213960.0,0.0,false,O-Zone,Ma Ya Hi (Dragostea Din Tei) [English Mixes],1072915200.0,Dragostea Din Tei - Original Romanian Version,spotify:track:1OgEMobOHxmuSEECKrT4yx
2015-06-20 21:26:20,album,220177.0,52.0,false,David Hasselhoff,"True Survivor (From ""Kung Fury"")",1429142400.0,"True Survivor - From ""Kung Fury""",spotify:track:3fnUvzulzK4SZGl5o1hgqx
2015-06-26 21:20:08,album,183333.0,44.0,false,Danny Kaye,50th Anniversary Collection Volume One,536457600.0,"Civilization (Bongo, Bongo, Bongo) - Single Version",spotify:track:3hf8kPNd48tcmO5zMtQ6aB
2015-07-03 13:03:06,album,187558.0,52.0,false,The Silent Comedy,Common Faults (Remastered Deluxe Edition),1271116800.0,Bartholomew,spotify:track:2fzp6ojPHvZaz4uHXxpJVk
2015-07-30 09:04:19,album,161373.0,54.0,false,Bobby Vinton,The Best Of Bobby Vinton,-252460800.0,Mr. Lonely,spotify:track:5KG2ahk1cONbHvg3dBdTbx
2015-08-06 11:07:24,album,283747.0,8.0,false,Eiffel 65,Blue (Da Ba Dee),910742400.0,Blue (Da Ba Dee) - DJ Ponte Ice Pop Radio,spotify:track:08VeSelC8QYD1MIsK9gAmY
2015-08-19 03:27:13,album,126653.0,50.0,false,David Glen Eisley,Spongebob Squarepants - The Yellow Album,1132012800.0,Sweet Victory,spotify:track:10ecV5dPqa4XJOtVQRqYSX
2015-08-23 22:16:13,album,148440.0,24.0,false,Daniel Tidwell,Versus Video Games,1263859200.0,Korobeiniki (Tetris),spotify:track:063VEY0lRmBnoNEG4Sw0n7
2015-08-26 05:37:30,album,63043.0,23.0,false,Dragon Ball Z: Fukkatsu no 'F',Dragon Ball Z: Fukkatsu No 'Fâ€˜ (Dragon Ball Z: Resurrection 'Fâ€˜ - Original Motion Picture Soundtrack),1420070400.0,Nuigurumitachi no March - Prologue,spotify:track:72QScKYKjWtnv5yIQ5ZY55
2015-09-19 21:20:20,album,211920.0,43.0,false,Kesha,Warrior (Deluxe Version),1354233600.0,Die Young,spotify:track:6mnjcTmK8TewHfyOp3fC9C
2015-09-28 18:50:53,album,227960.0,76.0,false,T-Pain,Epiphany,1181001600.0,Buy U a Drank (Shawty Snappin'),spotify:track:2aIdVb8v9KTpEZnftkz2mD
2015-10-01 00:09:48,album,246573.0,1.0,true,Chief Keef,Love Sosa,1325376000.0,Love Sosa,spotify:track:1Mp36AbVgpubAirlMV0qef
2015-10-08 00:07:59,album,204000.0,75.0,false,Avril Lavigne,Let Go,1023148800.0,Sk8er Boi,spotify:track:00Mb3DuaIH1kjrwOku9CGU
2015-10-08 00:08:31,album,184493.0,53.0,false,B.J. Thomas,Raindrops Keep Fallin' On My Head,1104537600.0,Raindrops Keep Fallin' On My Head,spotify:track:0zRtBDhwtIFTfoK2HuURbM
2015-10-13 23:09:11,album,222093.0,73.0,true,Fetty Wap,Fetty Wap (Deluxe),1443139200.0,Trap Queen,spotify:track:2d8JP84HNLKhmd6IYOoupQ
2015-10-14 23:09:20,album,253800.0,64.0,false,The Buggles,The Age Of Plastic,316310400.0,Video Killed The Radio Star,spotify:track:6t1FIJlZWTQfIZhsGjaulM
2015-10-14 23:09:24,album,245506.0,52.0,false,Queen,Hot Space,389232000.0,Under Pressure,spotify:track:1mSClObliRtgPVT399COQH
2015-10-14 23:09:40,album,287306.0,63.0,false,Dexys Midnight Runners,Too Rye Ay,397008000.0,Come On Eileen,spotify:track:0EMmVUYs9ZZRHtlADB88uz
2015-10-14 23:09:46,album,196800.0,19.0,false,Dead Or Alive,Youthquake,494726400.0,You Spin Me Round (Like a Record),spotify:track:0BB9eUBBaaX6GALSYNcEp7
2015-10-14 23:10:13,album,245466.0,64.0,false,Huey Lewis & The News,Fore!,504921600.0,Hip To Be Square,spotify:track:648BMGrt98kUbLo24A4vgj
2015-10-14 23:10:44,album,351506.0,49.0,false,Steve Winwood,Back In The High Life,504921600.0,Higher Love - Full Album Version,spotify:track:1vhNjOtmfgoGy4J6ijCUSS
2015-10-14 23:11:37,album,192866.0,67.0,false,Rick Springfield,The Best Of Rick Springfield,921888000.0,Jessie's Girl,spotify:track:0TF3F5Lw5apoD1zvR8LikO
2015-11-11 16:26:09,album,266720.0,74.0,false,Thin Lizzy,Jailbreak (Deluxe Edition),189302400.0,The Boys Are Back in Town,spotify:track:43DeSV93pJPT4lCZaWZ6b1
2015-11-11 16:26:44,album,355303.0,67.0,false,Black Sabbath,Paranoid (Remastered Edition),22464000.0,Iron Man - 2012 Remaster,spotify:track:3IOQZRcEkplCXg6LofKqE9
2015-11-11 16:27:16,album,255493.0,82.0,false,AC/DC,Back In Black,333331200.0,Back In Black,spotify:track:08mG3Y1vljYA6bvDt4Wqkj
2015-11-19 01:07:09,album,281142.0,0.0,true,Infected Mushroom,Army Of Mushrooms,1336435200.0,U R So Fucked,spotify:track:290t0W9FVMFx6GlU0Yppqq
2015-12-21 21:57:13,album,216581.0,39.0,false,Tanooki Suit,Euclid,1376956800.0,Lordvessel,spotify:track:5Q95r4NzE20g8RR4KxOdPh
2015-12-27 04:56:44,album,227693.0,62.0,false,Van Halen,5150,512006400.0,Why Can't This Be Love,spotify:track:0TaT50ZZxT4ytZxuqkE3A9
2015-12-27 05:02:53,album,251106.0,60.0,false,Lionel Richie,Can't Slow Down,410227200.0,Hello,spotify:track:0mHyWYXmmCB9iQyK18m3FQ
2016-01-02 07:15:32,album,177026.0,54.0,false,WWE,The Time Is Now (John Cena),1308528000.0,The Time Is Now (John Cena),spotify:track:0wlVropyv3VsqG5HepMfu2
2016-01-02 20:32:04,album,126946.0,65.0,false,Ween,The Mollusk,861321600.0,Ocean Man,spotify:track:6M14BiCN00nOsba4JaYsHW
2016-01-13 22:15:24,album,143219.0,28.0,false,Daniel Tidwell,Guile's Theme (Street Fighter II),1440115200.0,Guile's Theme (Street Fighter II),spotify:track:4nhCqc9uMdOE0rZJSRtvBa
2016-01-20 02:41:11,album,178375.0,41.0,false,Scott Bradlee's Postmodern Jukebox,Selfies on Kodachrome,1421107200.0,Stacyâ€™s Mom,spotify:track:3TOGVJQaCQPE4J3JiSncwG
2016-01-20 02:50:51,album,188625.0,40.0,false,Scott Bradlee's Postmodern Jukebox,Clubbin' With Grandpa,1400544000.0,Talk Dirty,spotify:track:6FhVYRYvcgLt9RhXIRnOJB
2016-01-20 02:54:19,album,250500.0,42.0,false,Scott Bradlee's Postmodern Jukebox,Twist Is The New Twerk,1391126400.0,Sweet Child O' Mine,spotify:track:1z7WfPhK3OuTb72VB4mNZh
2016-01-20 02:55:42,album,243291.0,0.0,false,Scott Bradlee's Postmodern Jukebox,"Sugar, We're Going Down",1443657600.0,"Sugar, We're Going Down",spotify:track:7tYsNENP5oTvDJpEq3ZCK5
2016-01-31 04:01:03,album,239506.0,29.0,true,Messy Marv,City Life,1275955200.0,Fuck Bitches (feat. Ya Boy & Tre Songz),spotify:track:7FNB2HW02lQF8UsFbLy7Ri
2016-01-31 04:07:05,album,241186.0,12.0,false,Macho Man Randy Savage,Be A Man,1130198400.0,Remember Me,spotify:track:3wT19ffv1fhFowqSupw1RU
2016-01-31 04:08:20,album,209413.0,79.0,false,Queen,Jazz (Deluxe Remastered Version),279504000.0,Don't Stop Me Now - Remastered,spotify:track:7hQJA50XrCWABAu5v6QZ4i
2016-02-01 01:43:33,album,182973.0,7.0,false,John Williams,Star Wars Episode V: The Empire Strikes Back (Original Motion Picture Soundtrack),852076800.0,The Imperial March (Darth Vader's Theme),spotify:track:62HY7V5hRKtfIZ7uCYqYqu
2016-02-14 03:20:01,album,246386.0,66.0,true,Waka Flocka Flame,Flockaveli,1285891200.0,Hard in Da Paint,spotify:track:3XQY8kDjI8LARMIC9xkxQk
2016-02-21 03:10:47,album,219333.0,6.0,true,JAY Z,Watch The Throne (Deluxe),1293840000.0,Ni**as In Paris,spotify:track:2Zb7wnGUnNPCas2E0wWSQ5
2016-03-01 02:38:44,album,136620.0,45.0,false,Kevin MacLeod,Mystery,1419638400.0,Sneaky Snitch,spotify:track:7I31xQWQOO9bVYRkJumQIf
2016-03-01 02:50:24,album,89129.0,41.0,false,Kevin MacLeod,Comedy Scoring,1419465600.0,Scheming Weasel (faster version),spotify:track:2GcUHSdsEYYhH61csWR3wt
2016-03-01 02:50:44,album,67369.0,39.0,false,Kevin MacLeod,Oddities,1419811200.0,Fluffing a Duck,spotify:track:5nFNGhlyf0mmPar5w3I6JY
2016-03-01 02:50:48,album,257488.0,26.0,false,Kevin MacLeod,Disco Ultralounge,1419465600.0,Who Likes to Party,spotify:track:1Qfrgdb3t70qshkHpu15IB
2016-03-01 02:50:54,album,205139.0,28.0,false,Kevin MacLeod,Calming,1419379200.0,Carefree,spotify:track:3DaGnKmAAmyZGIbC0KjmxT
2016-03-01 02:51:00,album,206576.0,27.0,false,Kevin MacLeod,Romance,1438041600.0,At Rest,spotify:track:62nDQqCBjThMD22PVdoAzV
2016-03-01 02:53:00,album,218383.0,9.0,false,Kevin MacLeod,Film Noire,1438041600.0,Cool Vibes,spotify:track:749pbtMYvWXfHhKED32i8K
2016-03-03 23:51:12,album,210173.0,3.0,true,Lene Alexandra,"Sexy, Naughty, Bitchy Me",1209340800.0,"Sexy, Naughty, Bitchy Me",spotify:track:0LGV1KgV5eU3jytDEb3Sfx
2016-03-03 23:51:45,album,192053.0,46.0,false,Cascada,Everytime We Touch,1140480000.0,Bad Boy,spotify:track:0lcamYchjAoGYH7Gee8kfK
2016-03-03 23:51:52,album,196466.0,66.0,false,Cascada,Everytime We Touch,1140480000.0,Everytime We Touch,spotify:track:1eOHw1k2AoluG4VyjBHLzX
2016-03-29 22:35:29,album,264333.0,73.0,false,Richard Marx,Repeat Offender,599616000.0,Right Here Waiting,spotify:track:4LFwNJWoj74Yd71fIr1W8x
2016-04-02 17:18:36,album,205879.0,75.0,true,Drake,What A Time To Be Alive,1442707200.0,Jumpman,spotify:track:27GmP9AWRs744SzKcpJsTZ
2016-04-04 17:26:45,album,212946.0,75.0,true,Rae Sremmurd,SremmLife,1420502400.0,Come Get Her,spotify:track:1Ser4X0TKttOvo8bgdytTP
2016-04-20 00:13:55,album,235893.0,78.0,false,Evanescence,Fallen,1041379200.0,Bring Me To Life,spotify:track:0COqiPhxzoWICwFCS4eZcp
2016-04-23 18:01:10,album,92307.0,40.0,false,NateWantsToBattle,The Hero!,1451174400.0,The Hero!,spotify:track:7KTE7ZJ1xod9cZpIzjrwSv
2016-05-13 01:29:58,album,261213.0,0.0,true,Sido,Ich & meine Maske (Premium Version),1199145600.0,Strip fÃ¼r mich,spotify:track:20fq5GsWUPTmyWgaYCn9lR
2016-05-13 01:39:06,album,164933.0,52.0,false,Da Vinci's Notebook,Brontosaurus,1009843200.0,Enormous Penis,spotify:track:7dUCFnaGSWLH6SdDP08NLP
2016-05-13 02:08:55,album,158333.0,51.0,false,Danny Elfman,Batman (Original Motion Picture Score),618537600.0,The Batman Theme,spotify:track:50csT5Qb2qOF7lHdDQ1Sbx
2016-05-18 19:25:41,album,281814.0,40.0,false,Taco,Puttin' On The Ritz (Re-Recorded / Remastered),1277942400.0,Puttin' On The Ritz (Re-Recorded / Remastered),spotify:track:5tdTQGPEaPH2B4TRpxLypg
2016-05-25 02:17:50,album,197842.0,46.0,false,Daniel Tidwell,At Doom's Gate (DOOM E1M1),1438905600.0,At Doom's Gate (DOOM E1M1),spotify:track:21yxKhZ58bjwaOYPAFYk5b
2016-05-27 23:47:57,album,243984.0,0.0,true,Pegboard Nerds,High Roller Remixes,1385337600.0,High Roller - Far Too Loud Remix,spotify:track:3pG7GIgFgWL8XqosJFRZPQ
2016-06-13 22:14:56,album,150786.0,0.0,false,Jamie Christopherson,Metal Gear Rising: Revengeance (Vocal Tracks),1361232000.0,Rules of Nature (Platinum Mix),spotify:track:3PWdjvsWluCdbR6Jx3iAY8
2016-06-13 22:15:22,album,158760.0,0.0,false,Jamie Christopherson,Metal Gear Rising: Revengeance (Vocal Tracks),1361232000.0,Collective Consciousness (Maniac Agenda Mix),spotify:track:07Rp8YsrvHk0xmcBqWPz9x
2016-06-16 14:30:40,album,247866.0,70.0,true,Desiigner,Panda,1456444800.0,Panda,spotify:track:275a9yzwGB6ncAW4SxY7q3
2016-07-06 01:16:23,album,248178.0,1.0,false,Excision and Downlink,Existence EP,1311552000.0,Existence - VIP,spotify:track:0Bu75pBNS5pjDLWgfUKGrm
2016-07-20 22:40:55,album,240800.0,62.0,false,"Ray Parker, Jr.",Arista Heritage Series: Ray Parker,252460800.0,Ghostbusters,spotify:track:300zfRaCgTmEm5Eqe3HqZZ
2016-07-30 14:01:51,album,199026.0,2.0,true,Rae Sremmurd,No Type,1388534400.0,No Type,spotify:track:4Tzf1U3MWwHQosxyWTXJ1Y
2016-08-23 10:26:12,album,251466.0,77.0,true,G-Eazy,When It's Dark Out,1449187200.0,"Me, Myself & I",spotify:track:40YcuQysJ0KlGQTeGUosTC
2016-08-29 00:07:19,album,295533.0,81.0,false,Coldplay,X & Y,1118102400.0,Fix You,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q
2016-08-30 12:55:56,album,220814.0,0.0,false,Nightcore,Dreamworld,1370908800.0,God Is A Girl,spotify:track:52UYhiKTPgLDgX9bd0gY2p
2016-08-30 12:57:36,album,250636.0,47.0,false,Bon Jovi,Cross Road (Sound & Vision),757382400.0,Livin On A Prayer,spotify:track:1K95m0tusqzkVum2PmzeIk
2016-08-30 12:57:43,album,223146.0,19.0,false,Bon Jovi,Bon Jovi Greatest Hits,1262304000.0,You Give Love A Bad Name,spotify:track:61lqNlVRnWYiR9C7BDJw2l
2016-08-30 12:59:31,album,219130.0,40.0,false,Your Favorite Martian,Tig Ol' Bitties - Single,1308009600.0,Tig Ol' Bitties,spotify:track:3HnFkC9aTzolocycUBonRZ
2016-09-17 00:54:13,album,142341.0,34.0,false,Kevin MacLeod,Hard Electronic,1419379200.0,Ice Flow,spotify:track:6fa8A3f1G32mQmPYDqQn7a
2016-09-19 23:56:34,album,76813.0,31.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Ripped Pants,spotify:track:7qPlIgFSsb48lbRXmmi9NB
2016-09-19 23:59:26,album,145680.0,32.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Gary's Song,spotify:track:1trQRrtJZYUjtHaPcvUrI7
2016-09-20 00:01:04,album,31306.0,38.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Sweater Song,spotify:track:4uV4XThmemS82EtXtqZYYs
2016-09-20 00:02:39,album,42706.0,32.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Hey All You People,spotify:track:6fIoS28hkZuzRQRlOQSHI9
2016-09-20 00:03:08,album,90733.0,25.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Underwater Sun,spotify:track:63s9yeaNUCgmZOYp0ZH7k8
2016-09-20 00:03:44,album,56053.0,30.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Campfire Song Song,spotify:track:7E1boGBVKRPqbHuEDXXZ7D
2016-09-20 00:04:00,album,40573.0,20.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Hey Mean Mr. Bossman,spotify:track:5prDw2cMRS3OV1pL7EMxL7
2016-09-20 00:04:38,album,67946.0,40.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Stadium Rave,spotify:track:0NDWLfNKoq6IJpgrFAN7W1
2016-09-20 00:04:56,album,32893.0,32.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,That's What Friends Do,spotify:track:5RsYqAze38BY5vsfKBHr3e
2016-09-20 00:05:23,album,140813.0,20.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,You're Old,spotify:track:6qz8wrOej4MNian3TFofgD
2016-09-20 00:05:50,album,35613.0,46.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,Electric Zoo,spotify:track:56KyV36puztkiJ62ca3D1t
2016-09-20 00:06:14,album,44880.0,26.0,false,Spongebob Squarepants,Spongebob Squarepants - The Yellow Album,1132012800.0,SpongeBob SquarePants Theme Song,spotify:track:2qJv6Rs4pMUaFyVM0y6qhF
2016-09-22 01:20:46,album,199296.0,61.0,true,cupcakKe,Cum Cake,1454976000.0,Deepthroat,spotify:track:5cXtT63OTadsjqfRkm5Dwd
2016-09-22 01:22:21,album,225205.0,68.0,true,DRAM,Broccoli,1459900800.0,Broccoli,spotify:track:0qy5D3OJre7SPJNMOL9I71
2016-09-22 01:25:26,album,149681.0,34.0,true,cupcakKe,S.T.D,1466294400.0,Best Dick Sucker,spotify:track:5LiwatDL3tDY5LS3kU4d3r
2016-09-22 01:36:11,album,176586.0,14.0,false,Caramell,Caramelldansen - Speedy Mixes,1214352000.0,Caramelldansen,spotify:track:0ShZidyBdeUF00b4ontvom
2016-09-22 01:48:02,album,163787.0,35.0,true,cupcakKe,Cum Cake,1454976000.0,Juicy Coochie,spotify:track:7H4dGa6D6rvv6VkRh5gn2I
2016-10-17 02:18:06,album,255173.0,63.0,false,Teriyaki Boyz,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),1150761600.0,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",spotify:track:5iJfzXKvQXlYOBtEQhEmpA
2016-10-17 02:18:36,album,200373.0,80.0,false,Smash Mouth,Astro Lounge,915148800.0,All Star,spotify:track:3cfOd4CMv2snFaKAnMdnvK
2016-12-05 23:06:59,album,146386.0,2.0,false,Sheldon Allman,Folk Songs For The 21st Century,-315619200.0,Crawl Out Through The Fallout,spotify:track:5P1ZEzquxrEJDpT3EHi5pB
2016-12-05 23:07:05,album,153463.0,41.0,false,Skeeter Davis,Skeeter Davis Remastered,1335139200.0,The End Of The World,spotify:track:4PzRyMERrNaXrdI0lmRMtb
2016-12-05 23:08:01,album,158080.0,1.0,false,Nat King Cole,52 Original Recordings,1278288000.0,Orange Coloured Sky,spotify:track:0VFmGuupmYD1xoPak8P7JD
2016-12-05 23:08:10,album,182500.0,52.0,false,Bing Crosby,Bing-His Legendary Years 1931-1957,725846400.0,Pistol Packin' Mama - Single Version,spotify:track:2Pn1HP6ZTVpBaew1jHcs87
2016-12-05 23:08:20,album,162894.0,44.0,false,Connie Allen,"Naughty Tracks of Early Blues, Vol. 1 (Remastered)",1349654400.0,Rocket 69,spotify:track:5nyARU73gaMdQPtCQdVW7x
2016-12-05 23:08:30,album,201160.0,37.0,false,Ella Fitzgerald,Swingsation: Ella Fitzgerald With Chick Webb,883612800.0,Undecided,spotify:track:0W9T9p7CncUGDQqtPE3UNB
2016-12-05 23:48:52,album,159000.0,45.0,false,Wynonie Harris,More Greatest Hits - Good Rockin' Tonight,63072000.0,Grandma Plays The Numbers,spotify:track:628ZHvFEZSdHAbp99ghlPr
2016-12-05 23:49:33,album,169626.0,49.0,false,Johnny Mercer,Capitol Collectors Series,599616000.0,Personality,spotify:track:1kPvyhybeg114W9k20032n
2016-12-05 23:49:54,album,160360.0,22.0,false,Bing Crosby,Their Complete Recordings Together,820454400.0,Ac-Cent-Tchu-Ate The Positive - Single Version,spotify:track:3LBc4H58fxOoiuWyaRJGzL
2016-12-05 23:49:59,album,154266.0,36.0,false,Billy Ward And The Dominoes,Sixty Minute Man,-631152000.0,Sixty Minute Man,spotify:track:4ihbiQXd16Z6JsoaF5B4aC
2016-12-20 02:58:00,album,288680.0,40.0,false,Bad Company,Rock 'N' Roll Fantasy: The Very Best Of Bad Company,1443744000.0,Bad Company - 2015 Remastered Version,spotify:track:1ZrCVOEijZ5I3WNVEHTEsq
2016-12-20 02:58:57,album,140773.0,79.0,false,Creedence Clearwater Revival,Willy And The Poor Boys (40th Anniversary Edition),-5184000.0,Fortunate Son,spotify:track:4BP3uh0hFLFRb5cjsgLqDh
2017-01-14 12:34:55,album,208226.0,43.0,false,Gloryhammer,Tales From The Kingdom Of Fife,1365465600.0,Angus McFife,spotify:track:3DcdhXDXL3HupVYxFPu7vw
2017-01-14 12:35:11,album,315746.0,47.0,false,Sabaton,Art Of War,1199145600.0,Panzerkampf,spotify:track:1bgVqJqAruGBp7nQGOFxfU
2017-01-29 03:17:06,album,251493.0,18.0,false,Martin O'Donnell,"Halo 2, Vol. 1 (Original Soundtrack)",1072915200.0,Halo Theme Mjolnir Mix,spotify:track:5F0SoxMfLTHc5IPEE9tcZx
2017-02-27 03:11:53,album,351573.0,61.0,false,Boney M.,Nightflight to Venus,252460800.0,Rasputin,spotify:track:5jkFvD4UJrmdoezzT1FRoP
2017-03-02 01:28:11,album,215973.0,67.0,false,Scatman John,Scatman's World,801964800.0,Scatman (ski-ba-bop-ba-dop-bop),spotify:track:623rRTKwGmgjH6sjE9uWLh
2017-03-09 00:28:17,album,112161.0,0.0,true,Anomaly,KMS (feat. Atlas),1480896000.0,KMS (feat. Atlas),spotify:track:3uONXUaDHr3szyN565y02I
2017-03-09 00:28:31,album,126345.0,80.0,true,XXXTENTACION,Look At Me!,1487548800.0,Look At Me!,spotify:track:7floNISpH8VF4z4459Qo18
2017-03-22 02:00:57,album,200306.0,76.0,false,Weezer,Weezer (Green Album),989884800.0,Island In The Sun,spotify:track:2MLHyLy5z5l5YRp7momlgw
2017-05-17 01:18:59,album,166973.0,50.0,false,London Voices,Star Wars Sampler,1483228800.0,"Cantina Band - From ""Star Wars: A New Hope""",spotify:track:2zF7IDI6UsLXpwl3FjukPS
